id,split,MSA,EGY,EGY Translation
8435,corpus-6-test-corpus-26-train, دعونا نحتفل  ، هكذا قال وآخذني إلى بار . وقال إنه سيُجري مكالمة هاتفية وغادر ولم يعد أبداً وتحملت أنا وحدي عبء فاتورة ضخمة .,"هو قال ""خلينا نحتفل"" و اخدني عالبار . قال انه حيروح يعمل مكالمة تليفون و مشي و مارجعش تاني و اتدبست انا في فاتورة كبيرة.",دعونا نحتفل، هكذا يقول. يقول إنه سي
8454,corpus-6-test-corpus-26-train,كم تكلّف هي لكل جالون ؟,بكام للجالون؟,تكلفة ايه لكل جالون؟
8456,corpus-6-test-corpus-26-train,كان معي جواز سفري وبطاقتي الائتمانية في جيبي .,باسبوري و بطاقة الائتمان معايا في الشنطة .,أنا لدي سيارتي و طاقتي الائتمانية في جيبي.
8485,corpus-6-test-corpus-26-train,الحجوزات في السابعة ، تحت اسم مانو .,الحجز عالساعة سبعة، بأسم مانوو .,هذه الجوزات في السابعة، تحت اسم مانو.
8495,corpus-6-test-corpus-26-train,ألا ترغب في فنجان شاي ؟,مش عايز كوبايه شاي؟,ايه تريدين شاي شاي؟
8497,corpus-6-test-corpus-26-dev,هل يمكن أن تدلّني أين أجد القنصلية اليابانية ؟,ممكن تقولي فين الاقي القنصلية اليابانية؟,أنا يمكن تدلّني ايه ايه؟
8509,corpus-6-test-corpus-26-train,هل هناك طبيب للفندق أو واحد على صلة بالفندق .,فيه دكتور في الفندق او دكتور ينفع نوصله؟,هناك طبيب للفندق أو أحد على صلة بالفندق.
8516,corpus-6-test-corpus-26-train,"إنه يقوم دائماً بالتسوق في شارع "" بوند "" .",هو دايما بيشتري حاجته من شارع بوند .,"هناك يقوم دائما بالتسوق في سوق ""."
8527,corpus-6-test-corpus-26-train,جريدة باللغة الإنجليزية ، لطفاً .,جرنان بالانجليزي، لو سمحت .,ايه ايه ايه.
8535,corpus-6-test-corpus-26-train,هل هناك مكان يتم فيه عزف الموسيقي الريفية ؟,فيه اى مكان بيعزفو فيه موسيقى الكانتري؟,ايه مكان يمكن فيه عزف الموسيقي الريفية؟
8539,corpus-6-test-corpus-26-test,أودّ مراجعة ممتلكاتي الثمينة .,عايز اراجع على حاجاتي الغالية .,أنا يعرف ممتلكاتي.
8543,corpus-6-test-corpus-26-train,أي منتجات صوفية أخرى ؟,فيه حاجات تانية صوف؟,منتجات صوفية أخرى؟
8551,corpus-6-test-corpus-26-train,كم تكلف الملاءة الواحدة ؟,بكام للورقة؟,كم تكلفة هذه الكتب؟
8574,corpus-6-test-corpus-26-train,حسنا ، اضغط تسعة وصفر واحد واحد ، ثم الكود الخاص بالبلد ورقم الهاتف .,ايوه، دوس تسع صفر واحد واحد، بعدها كود البلد و رقم التليفون .,حسنا، اضغط تسعة وصفر واحد واحد، ثم الكود ال
8577,corpus-6-test-corpus-26-train,هل يمكن أن أحصل على كوكاكولا دايت ؟,ممكن كاكولا دايت ؟,ايه يمكن أحصل على كوكاكولا دايت؟
8584,corpus-6-test-corpus-26-train,هل بإمكاني إجراء طلبية ؟,ممكن اتقدم بطلب؟,ايه ايه ايه ايه؟
8595,corpus-6-test-corpus-26-train,استمتعنا بجولة لطيفة بالسيارة . شكراً لك .,السواقة كانت جميلة لينا . نشكرك .,أنا يشعر على سيارتك. شكراً لك.
8604,corpus-6-test-corpus-26-test,معذرةً . هل لي بأن انتهي من هذا الأمر ؟,لا مؤاخذة . تسمحلي اعدي؟,أنا أنا أنا ايه ايه؟
8610,corpus-6-test-corpus-26-train,إجمالي سكان اليابان حوالي مائة وثلاثين مليوناً .,مجموع سكان اليابان حوالي ميه و تلاتين مليون نسمة .,إجمالي سكان اليابان حوالي مائة و ثلاثين مليونا.
8618,corpus-6-test-corpus-26-train,أود استئجار شمسية .,ممكن أأجر شمسية.,أنا بحاجة لبيع شمسية.
8625,corpus-6-test-corpus-26-train,أجل ، وأودّ محاسبة المطلوب هاتفياً على قيمة المكالمة .,ايوه . عايز اخلي المكالمة على حساب اللي بأكلمة .,أنا، أنا يمكن حاسبة هاتفية على قيمة المك
8636,corpus-6-test-corpus-26-train,محفظة بها مائة دولار وبطاقتان ائتمانيتان .,محفظة فيها ميه دولار و بطاقتين إئتمان .,ايه دولار.
8637,corpus-6-test-corpus-26-train,الماء أسخن من اللازم .,الميه سخنه قوي .,ماء بارد من اللازم.
8675,corpus-6-test-corpus-26-train,أنت هنا .,انت هنا .,أنت هنا.
8688,corpus-6-test-corpus-26-dev,إبريق من القهوة ، لطفاً .,مج قهوه كبير، إذا سمحت .,إبريق من القهوة، لطف.
8690,corpus-6-test-corpus-26-train,غير محتمل بدرجة كبيرة .,مستبعد جدا .,هناك حاجة كبيرة.
8696,corpus-6-test-corpus-26-train,معدتي تؤلمني بعد الوجبات .,معدتني بتتعبني بعد الاكل .,أنا يؤلمني بعدالوجبات.
8734,corpus-6-test-corpus-26-train,عظيم ، ذلك مكان لطيف .,واو، ده مكان حلو .,هذه مكان جميل.
8741,corpus-6-test-corpus-26-train,ربما كان يعاني سّدَّة تنفسية .,يمكن يكون فيه هوا دخل الاورده عنده .,أنا يعرف تنفسية.
8749,corpus-6-test-corpus-26-train,هل قرّرتَ ؟,انت قررت؟,ايه يمكن فعله؟
8788,corpus-6-test-corpus-26-train,إذا كنت تودّ ، بإمكاننا الاستراحة هنا .,لو انت عايز . ممكن نفضل هنا .,"أنا أنا, أنا بحاجة هنا."
8791,corpus-6-test-corpus-26-test,أنا فقدت أثر بريد مسجّل .,انا ما بقيتش عارف اتابع خط سير البريد .,أنا صبدت بريد مسجّل.
8803,corpus-6-test-corpus-26-train,ليس بمقدورك تغيير وظيفتك بسهولة .,ما تقدرش تغير شغلك بسهوله .,أنا لست بحاجة تغيير وظيفةك.
8805,corpus-6-test-corpus-26-train,ما هي المحطة التالية ؟,ايه المحطة الجاية؟,ايه ايه ايه ايه؟
8811,corpus-6-test-corpus-26-train,حسنا ، ولكن ليس منطقة المقاعد المكشوفة . فاليوم شديد الحرارة .,تمام، بس بلاش المدرجات، الجو حر النهارده .,حسنا، لكن ليس منطقة المقاعد المكشوفة. 
8823,corpus-6-test-corpus-26-dev,اهبط هنا ، وانتقل إلى الحافلة رقم ستة .,انزل هنا، و اركب اوتوبيس رقم سته .,ايه هنا، أنا وصل إلى الحافلة رقم ستة.
8824,corpus-6-test-corpus-26-dev,علىّ أن ألحق بطائرة العاشرة صباحاً .,لازم الحق طيارة عشرة الصبح .,أنا وصل طائرة ساعتين.
8827,corpus-6-test-corpus-26-train,مازلت أشعر بالرغبة في القيء .,حااسس اني حأرجع .,أنا مازلت أنا على حاجة.
8833,corpus-6-test-corpus-26-train,لا أريد أي شيء يكون كبير الحجم .,مش عايز اى حاجه ضخمة .,أنا تريدين أي شيء يكون صغير الحجم.
8840,corpus-6-test-corpus-26-train,الحساب ، من فضلك .,الحساب، من فضلك .,حساب، من فضلك.
8844,corpus-6-test-corpus-26-test,كم يكلف عش الغراب الطازج ؟,بكام المشروم الطازه؟,كم كوب كوب عجيبة ؟
8850,corpus-6-test-corpus-26-train,التكلفة ، من فضلك . هل تقبلون بطاقة فيزا ؟,الحساب، أذا سمحت . بتقبلو فيزا؟,ايه، أنا. أنا تقبل ايه؟
8851,corpus-6-test-corpus-26-train,اليوم سأذهب لأرى كيف يبدو الحيّ الصين .,النهاردة حأروح اشوف الحى الصيني شكله ايه.,أنا يذهب لفعل شيء الصين.
8880,corpus-6-test-corpus-26-train,اثنان صفر اثنان تسعة ثلاثة تسعة ستة سبعة صفر صفر .,اتنين صفر اتنين تسعة تلاته تسعة سته سبعه صفرين .,صفر - ثلاثة صفر -
8900,corpus-6-test-corpus-26-train,أرغب في خلع أسناني .,عايز سناني تتقلع .,أنا بحاجة لصنع أسناني.
8905,corpus-6-test-corpus-26-train,أرغب في حقيبة مستحضرات تجميل .,عايز شنطة ماكياج .,أنا بحاجة على فستان جميل.
8907,corpus-6-test-corpus-26-dev,لا أدري كم من النقود يجب علىّ تركه كبقشيش ؟,انا باسأل مفروض ادي بقشيش اد ايه.,أنا لست على حاجة ايه؟
8914,corpus-6-test-corpus-26-train,"أين يمكنني مشاهدة عَرْض "" شبح الأوبرا "" ؟","فين اقدر اشوف مسرحية "" شبح الاوبرا""؟","ايه يمكنني مشاهدة عَرْض "" ايه ؟"
8915,corpus-6-test-corpus-26-train,أريد شراء تذكارات لأصدقائي . أيمكن أن تُوصي ببعض منها ؟,عايز اشتري هدايا تذكارية لأصحابي . ترشحلي حاجه؟,أنا ريد شراء تذكارات. ايه يمكن يساعد
8918,corpus-6-test-corpus-26-train,بطريقة أبطأ ، من فضلك .,بشويش اكتر، إذا سمحت .,طريقة أبطأ، من فضلك.
8919,corpus-6-test-corpus-26-dev,ما هو متوسط أسعاركم للفاكس الدولي كل شهر ؟,ايه متوسط تكلفة الفكس الدولي عندك كل شهر؟,ايه متوسط أسعاركم على ايه؟
8947,corpus-6-test-corpus-26-train,مقلية على الجانبين ، من فضلك .,مقلي عالجنبين، من فضلك .,ايه ايه ايه.
8966,corpus-6-test-corpus-26-dev,حسنا ، هذا يبدو واضحاً تماماً . كلاكما ، رجاءً ، أعطياني ما يخصكما من رُخص وشهادات تسجيل . وأنت يا بُني ، يؤسفني أننا مضطرون لأن نجري لك اختباراً لفحص نسبة الكحول .,تمام، كده شكلها واضحة خالص . ممكن انتم الاتنين لو سمحت تدوني رخصة السواقة وورق العربية . و انت يابني، للأسف مضطرين نعملك اختبار الكحول .,"حسنا، هذا يبدو واضحاً. أنا,"
9011,corpus-6-test-corpus-26-train,سيكون جاهزا بعد غد في المساء .,حأكون جاهز بعد بكرة بليل .,ايه ايه غدا.
9022,corpus-6-test-corpus-26-train,هل هذا مصنوع من القطن ؟,ده مصنوع من القطن؟,ايه هناك قطن؟
9029,corpus-6-test-corpus-26-dev,عندي الدواء الخاص بي .,معايا الدوا بتاعي .,أنا لدي قطرات.
9034,corpus-6-test-corpus-26-train,ما الذي يمكن أن أراه في هذه الجولة ؟,ايه اللي ممكن اشوفة في الرحلة؟,ايه يمكن أراه في هذه الجولة؟
9041,corpus-6-test-corpus-26-train,"نعم , يوجد مشروب على الأقل .",ايوه، لازم مشروب واحد عالاقل .,"أنا, أنا شاي."
9051,corpus-6-test-corpus-26-train,ما تكلفة هذا في اليوم ؟,ادفع كام ليوم؟,ايه تكلفة هنا في اليوم؟
9061,corpus-6-test-corpus-26-dev,هل تتوقف هذه الحافلة بالقرب من الفندق ؟,الاوتوبيس ده بيقف جنب الفندق؟,ايه ايه ايه ايه ايه ايه ايه؟
9073,corpus-6-test-corpus-26-train,أريد اسطوانة مدمجة .,عايز سي دي .,أنا ريد اسطوانة مدمجة.
9077,corpus-6-test-corpus-26-train,"توجد رحلات جوية على شركات جال وانا التي تقلع في الساعة العاشرة وخمسة وخمسين دقيقة . ولكن , للأسف كلتا الرحلتين محجوزتان .",فيه رحلات الخطوط اليابانيه وخطوط أول نيبون الجوية اللي حتطلع حداشر الا خمسة . بس، للأسف الرحلتين مافهمش مكان .,هناك رحلات جوية على شركات جال وانا التي 
9094,corpus-6-test-corpus-26-train,تناسبني تماما .,ده على مقاسي بالظبط .,أنا يناسبني تماما.
9098,corpus-6-test-corpus-26-train,هل يمكن أن نحجز طاولة لخمسة أشخاص ؟,ممكن ناخد ترابيزه لخمسة؟,ايه يمكن نحجز طاولة أربعة أشخاص؟
9100,corpus-6-test-corpus-26-train,إنها لا تفهم الإنجليزية مطلقا .,ديه مش بتفهم الانجليزي خالص .,ايه ايه ايه ايه ايه ايه ايه ايه ايه 
9126,corpus-6-test-corpus-26-dev,"من فضلك , اصرف شيكا سياحيا .",من فضلك أصرفلي الشيك السياحي .,أنا، أنا صرف شيكا سياحيا.
9150,corpus-6-test-corpus-26-train,هل يمكن أن تعتني بها من الساعة التاسعة صباحا حتى الثالثة ؟,ممكن تاخدي بالك منها من تسعة الصبح لحد حوالي تلاته؟,ايه يمكن تحملها من الساعة التاسعة صباحا حتى
9160,corpus-6-test-corpus-26-train,ما تكلفة البريد الجوي إلى اليابان ؟,بكام البريد الجوي لليابان؟,ايه تكلفة البريد الجوي إلى اليابان؟
9176,corpus-6-test-corpus-26-train,"لقد أُغلق علي الباب . هل يمكن أن تفتح بابي , من فضلك ؟",انا بره اوضتي مش عارف ادخل . ممكن تفتحلي الاوضه، من فضلك.,أنا يفتح ايه. أنا يمكن تفتح بابي،
9211,corpus-6-test-corpus-26-train,ما هي أفضل جولة حتى أرى أشهر الأماكن ؟,انه رحة الاحسن علشان اشوف اشهر الاماكن؟,ايه ايه ايه ايه ايه ايه ايه ايه ايه 
9229,corpus-6-test-corpus-26-test,هل هناك مضيفات يتحدثن اليابانية ؟,فيه اى مضيفة بتتكلم ياباني؟,ايه هناك مضيفات يحدثن اليابانية؟
9242,corpus-6-test-corpus-26-test,كم حقيبة يمكن أن أحضرها معي في الطائرة ؟,كم شنطة ممكن اخدها في الطيارة؟,ايه ايه يمكن يحضرها معي في الطائرة؟
9263,corpus-6-test-corpus-26-train,لا يا سيدي . هذه الظهيرة محجوزة بالكامل . ومع ذلك يمكن أن تحجز غدا .,لأ، حضرتك . النهاردة مافيش حجز . بس بكرة ينفع .,أنا سيدي. هذه الظهيرة محجوزة. يمكن
9267,corpus-6-test-corpus-26-train,سأذهب كي أسأل البواب عن الأجرة المناسبة .,حأروح اسأل البواب عن الاجرة المبلغ اللي مفروض ادفعه .,أنا يذهب كي أسأل البواب عن الأجرة المناسبة.
9303,corpus-6-test-corpus-26-train,أنا حقا آسف .,انا فعلا، أسف .,أنا حقا آسف.
9308,corpus-6-test-corpus-26-train,عندنا حفلة مساء الجمعة . لماذا لا تنضم لنا ؟,حيكون عندنا حفلة الجمعة الجاية . ليه ما تنضمش لينا؟,أنا حفلة مساء الجمعة. أنا لست على ايه؟
9312,corpus-6-test-corpus-26-train,"حسنا , حجرتك يا آنسة هي رقم تسعة صفر ثمانية . هذا مفتاحك .",نمام، غرفتك تسعميه و تمانية، يا انسه . و ادي مفتاحك .,حسنا، حجرتك يا آنسة هي رقم تسعة صفر.
9316,corpus-6-test-corpus-26-dev,من المهم جدا أننا نستطيع الوصول إلى المواد الخام التي نحتاجها في المشروع .,ده مهم جدا انا عندنا طريقة نوصل بيها للمواد الخام اللي محتاجينها عشان المشروع .,أنا نستطيع الوصول إلى المواد الخام التي نحتاجها
9324,corpus-6-test-corpus-26-train,"معذرة , ضابط ؟",أعذرني، حضرة الظابط؟,ايه، ضابط؟
9325,corpus-6-test-corpus-26-train,هل هذا القطار يتجه مباشرة إلى إدنبره ؟,القطر ده حيروح طوالي لأيدنبره؟,ايه هذه القطار يتحرك مباشرة إلى إدنبره؟
9329,corpus-6-test-corpus-26-train,هل يدخل هذا في حدود المعفي من الضرائب ؟,ده حوا حدود الاعفاء الضريبي؟,ايه ايه ايه ايه ايه ؟
9337,corpus-6-test-corpus-26-train,"أخرج متعلقاتي الثمينة , من فضلك .",طلع الحاجات القيمة، من فضلك .,أنا خرجت هذه الوقت، من فضلك.
9358,corpus-6-test-corpus-26-train,كيف يكون الزحام في مثل تلك الجولات ؟,هى الرحلات زحمة اد ايه؟,ايه يمكن زحام في مثل هذه الجولات؟
9367,corpus-6-test-corpus-26-train,أود أن أشتري بعض التذكارات . هل يوجد هنا محل مناسب ؟,عايز اشتري هدايا تذكارية . فيه محل مناسب قريب من هنا؟,أنا تريدين بعض التذكارات. هنا مكان مناسب؟
9372,corpus-6-test-corpus-26-train,إلى متى تظل مفتوحة ؟,لحد امتى بيكون فاتح؟,ايه يصبح مفتوح؟
9384,corpus-6-test-corpus-26-train,إنه في الخارج الآن .,هو لسه خارج حالا .,ايه هنا في الخارج.
9385,corpus-6-test-corpus-26-train,"مايومي , هل تسمح أن تملأ هذه الورقة بتوقيعك ؟",ميامي، ممكن تملى الورق ده بأمضتك؟,ايه، أنا بحاجة لبيع هذه الورقة؟
9431,corpus-6-test-corpus-26-train,إليك إحداها يا سيدي .,ادي واحده ليه، يا استاذ.,ايه ايه ايه ايه ايه.
9432,corpus-6-test-corpus-26-train,ليس لدي أمتعة للتفتيش .,ماعنديش شنط أعملها تشيك إن.,أنا لدي أفضل.
9446,corpus-6-test-corpus-26-test,"بالتأكيد , كن على راحتك .",اكيد، خد وقتك .,أنا على راحتك.
9450,corpus-6-test-corpus-26-train,أنا هنا في مهمة إعلامية .,انا هنا في مهمه اعلامية .,أنا هنا في مهمة إعلامية.
9463,corpus-6-test-corpus-26-train,هل لديكم أفلام للصيف ؟,عندكم افلام الصيف؟,ايه لديكم فيديو للصيف؟
9481,corpus-6-test-corpus-26-train,متى يأتي القطار التالي المتجه إلى واشنطن العاصمة ؟,امتى القطر الجاي اللي بيروح واشنطن العاصمة؟,ايه ايه ايه ايه ايه ايه ايه ايه ايه 
9494,corpus-6-test-corpus-26-test,الملابس الطويلة هي الموضة الآن .,اللبس الطويل هو الموضه دلوقتي .,ملابس طويلة هي الموضة الآن.
9516,corpus-6-test-corpus-26-train,سأعود إلى اليابان الاثنين المقبل .,انا راجع لليابان الاتنين الجاي .,أنا عودت اليابان.
9526,corpus-6-test-corpus-26-train,هل يمكنني الحصول على خريطة للمترو ؟,ممكن خريطة لمترو الانفاق؟,أنا بحاجة خريطة للمترو؟
9542,corpus-6-test-corpus-26-train,هل هو طريق طويل ؟,ديه رحلة طويلة؟,ايه طريق طويل؟
9560,corpus-6-test-corpus-26-train,هل يمكنك تبديل هذه بواحدة جديدة ؟,ممكن تغيرلي ديه بواحده جديدة؟,يمكنك تبديل هذه بواحدة جديدة؟
9576,corpus-6-test-corpus-26-train,شخصان .,نفرين .,أحدهم.
9579,corpus-6-test-corpus-26-test,أين يمكنني أن أستعيد أمتعتي ؟,منين اقدر اخد شنطي؟,ايه يمكنني يساعدني ايه؟
9581,corpus-6-test-corpus-26-train,لا أشعر براحة . هل يمكنني حني مقعدي ؟,انا مش حاسس اني مرتاح . ممكن ارجع الكرسي لورا؟,أنا أنا على حاجة. أنا بحاجة لحاجة
9604,corpus-6-test-corpus-26-train,الساعة الحادية عشر وخمس وأربعون دقيقة في الصباح .,اتناشر الا ربع الصبح .,ساعة الحادية عشر و أربعون دقيقة.
9605,corpus-6-test-corpus-26-train,هلا أرشدتني إلى مطعم مفضل بين الشبان ؟,ممكن تقولي على مطعم مشهور للشباب؟,ايه أنا يرشدتني إلى فندق مفضل بين الشبان؟
9606,corpus-6-test-corpus-26-train,كانت سيارته تسير بكامل سرعتها .,عربيته كانت ماشية على اقصى سرعة .,كانت سيارة تسير بكامل سرعتها.
9611,corpus-6-test-corpus-26-dev,هل بإمكاني ترك رسالة ؟ إنني أتصل للتأكيد على موعدي مع السيد إيبرت الأربعاء المقبل في الحادية عشرة صباحاً .,ممكن اسيب رسالة؟ انا بأتصل عشان أأكد ميعادي مع مستر . أيبرت الاربع على حداشر الصبح .,أنا بحاجة رسالة؟ أنا أنا أنا يرسل 
9628,corpus-6-test-corpus-26-dev,هل يمكنك بطريقة ما أن تصف لي مرضك بالإنجليزية ؟,ممكن بأى طريقة تحاول تشرحلي بالانجليزي انت بتشتكي من ايه؟,ايه يمكنك فعله ايه ايه ايه؟
9634,corpus-6-test-corpus-26-test,هلا أرسلت تاكسي إلى المدخل الرئيسي لـ ويستمانستر مول ؟,ممكن تبعت تاكسي للبوابه الرئيسية لمول ويستمينسر؟,ايه وصلت تاكسي إلى المدخل الرئيسي لـ ويستمانستر مول
9651,corpus-6-test-corpus-26-train,كم عدد المرات التي سأغير فيها القطارات للوصول إلى هناك ؟,مفروض أغير القطر كم مرة عشان اوصل هناك؟,ايه عدد المرات التي سأغير فيها القطارات؟
9657,corpus-6-test-corpus-26-train,هل هذا صواب ؟ دعني أتحقق . أوه ، أسف بشدة آنسة تاكاناو . هذا خطأنا . إليك فاتورتك الجديدة . هلا تفضلت بالتوقيع هنا ، من فضلك ؟,ده بجد؟ خليني أشوف . أوه، انا أسف جدا، انسه تاكانو . ديه غلطتنا . ديه الفاتورة الجديدة . ممكن تمضي هنا، من فضلك؟,"ايه ايه ؟ أنا أنا. ايه, أنا "
9673,corpus-6-test-corpus-26-train,الباقي خمسة دولارات ، من فضلك .,باقي خمس دولارات، لو سمحت .,ايه خمسة دولار، من فضلك.
9683,corpus-6-test-corpus-26-train,سدادة حوض الاستحمام لا تقفل بالكامل .,سدادة البانيو مش بتسد كويس .,سدادة حوض الاستحمام لا تقفل بالكامل.
9687,corpus-6-test-corpus-26-train,إنها مجرد هدية تعبيرا عن تقديري .,ديه بس حاجه رمزيه عشان اعبر عن شكري .,ايه ايه ايه ايه ايه.
9688,corpus-6-test-corpus-26-train,هلا ملأت هذا النموذج ؟,حتملى النموذج ده؟,ايه يمكن هذه الطريقة؟
9695,corpus-6-test-corpus-26-test,ماذا عن هذه النماذج البلاستيكة ؟,ايه رأيك في الموديلات البلاستيك ديه؟,ايه ايه ايه ايه ايه ايه ايه ايه؟
9701,corpus-6-test-corpus-26-train,ما هي الماركات التي توجد لديك ؟,عندكم براندات ايه؟,ايه ايه ايه ايه؟
9702,corpus-6-test-corpus-26-train,الكعب عالي جدا بالنسبة لي .,الكعب عالي قوي على .,ايه ايه.
9710,corpus-6-test-corpus-26-test,اقفل الباب من الداخل وأنا خارج الغرفة .,انا بره اوضتي و ماعيش مفتاح .,أنا على مكان.
9730,corpus-6-test-corpus-26-train,كم المدة التي قضيتها في باريس ؟,بقالك اد ايه في باريس؟,ايه ايه ايه ايه ايه ايه ايه ايه ايه؟
9732,corpus-6-test-corpus-26-train,هل يمكنني الحصول على طوابع بريدية لثلاث بطاقات بريدية جوية لليابان ؟,ممكن طوابع لتلات بطافات بريدية حأبعتهم بالبريد الجوي لليابان؟,أنا بحاجة لثلاث بطاقات بريدية لليابان؟
9746,corpus-6-test-corpus-26-train,تتهجي جي أوه آر أوه اتش .,بتستهجاه ج-و-ر-و-ه.,ايه ايه ايه ايه.
9747,corpus-6-test-corpus-26-train,هل تبغي شراباً ؟,تحب تشرب حاجة؟,ايه يمكن غيّر شرابا؟
9748,corpus-6-test-corpus-26-train,استلقي هنا .,نام هنا .,أنا هنا.
9752,corpus-6-test-corpus-26-train,اجعلها برقية عاجلة ، من فضلك .,خليه فاكس مستعجل، من فضلك .,يمكن هذه برقية عاجلة، من فضلك.
9788,corpus-6-test-corpus-26-train,طبقاً لتقرير الطقس ، فإن غداً سيشهد سقوط جليد .,بحسب تقرير الارصاد الجوية، بكرة حتمطر تلج .,طبقاً لتقرير الطقس، غداً سيشهد سقوط ج
9792,corpus-6-test-corpus-26-train,أبغي كرة .,عايز كورة .,أنا يعرف كرة.
9822,corpus-6-test-corpus-26-train,بكل تأكيد . سنكون سعداء لفعل هذا .,اكيد . حنكون مبسوطين نعمل كده .,أنا أنا طيب. أنا سعيدا.
9829,corpus-6-test-corpus-26-train,هاي ، كتاب كوميدي ماليزي . سأشتري واحداً لآخذه إلى المنزل كقطعة محادثة .,ازيك، مجلة قصص مصورة ماليزية . حأشتري واحدة اخدها البيت نتناقش فيها .,هاي، كتاب كوميدي ماليزي. أنا تريدين بيعي ايه 
9862,corpus-6-test-corpus-26-train,"الطريق إلى النجاح هو "" جينمياكو "" حقاً ؟","طريق النجاح الاتصالات الشخصية ""جينماكو""، مش كده؟","طريق النجاح هو "" جينمياكو"" حقا؟"
9866,corpus-6-test-corpus-26-dev,سأصل إلى فندقكم في حوالي الساعة التاسعة مساءاً .,حأوصل الاوتيل بتاعك عالساعة تسعة بليل .,أنا وصل فندقكم ساعتين.
9885,corpus-6-test-corpus-26-train,يوجد لدى حوالي ألفي وخمسمائة دولار بالين الياباني .,معايا حوالي الفين و خمسميت دولار بالين الياباني .,هناك حاجة خمسة دولار لليابان.
9903,corpus-6-test-corpus-26-train,نعم ، نحن تفعل . سأريك بعضاً .,ايوه، حصل . حأوريلك شويه .,أنا فعل. أنا تريدين.
9906,corpus-6-test-corpus-26-train,أبغي بعض الأقراص المنومة .,عايز حبوب منومة .,غيّر بعض الأقراص المنومة.
9910,corpus-6-test-corpus-26-train,سأكون هنا حتى التاسعة . يحدوني الأمل أن تتمكن من القبض على المجرم في أقرب وقت ممكن .,حاكون هنا لغايه يوم تسعة . اتمنى انكم تقبضو عالمجرم بسرعة .,أنا هنا حتى التاسعة. أنا أنا بحاجة على
9945,corpus-6-test-corpus-26-train,إنني على يقين أن المجرم قريب .,انا متأكد ان المجرم قريب .,أنا على رأي.
9948,corpus-6-test-corpus-26-train,عشرة طوابع من فضلك .,عشر طوابع من فضلك .,عشرة طوابع من فضلك.
9949,corpus-6-test-corpus-26-train,أصبت بالتهاب في الحلق .,عندي احتقان في الزور .,أنا يشعر بالذنب.
9955,corpus-6-test-corpus-26-train,احتاج إلى بعض الهدايا التذكارية من نيويورك .,محتاج هدايا تذكاريه من نيويورك .,يمكن بعض الهدايا التذكارية من نيويورك.
9969,corpus-6-test-corpus-26-train,إنني أسجل لخروجي من الفندق . هلا أرسلت خادماً إلى أعلى ؟,انا هعمل تشيك أوت . ممكن تبعت شيال؟,أنا يدفع فندق. أنا رسلت ايه ؟
9979,corpus-6-test-corpus-26-train,توقفت ساعتي .,ساعتي وقفت .,توقفت ساعتي.
9983,corpus-6-test-corpus-26-train,أوه ، أهي كذلك ؟ كيف تفضلها ؟,اوه، فعلا؟ انت بتحبه ازاي؟,ايه، ايه؟ كيف تفضلها؟
10006,corpus-6-test-corpus-26-train,نحن نفتح في التاسعة صباحاً .,بنكون فاتحين الساعة تسعة الصبح .,نحن نفتح في التاسعة صباح.
10032,corpus-6-test-corpus-26-train,أريد كتاب تلوين .,عايز كتاب تلوين .,أنا ريد كتاب تلوين.
10037,corpus-6-test-corpus-26-train,أظن أنني مصاب بدوار الجو جواً .,متهيألي عندي دوار جو .,أنا أنا يصاب بروح الجو.
10043,corpus-6-test-corpus-26-train,هل يجب أن أذهب على بنك ياباني ؟,لازم اروح لبنك ياباني؟,أنا بحاجة على ايه؟
10045,corpus-6-test-corpus-26-train,يجب أن تغير النقود من البنك .,لازم تغير فلوس في البنك .,أنا بحاجة لتغيير البنك.
10065,corpus-6-test-corpus-26-train,هل لدينا وقت كاف لإنهاء إجراءات المغادرة ؟,فيه وقت كفايه عالتشيك آوت؟,ايه ايه لازم ايه ايه ؟
10069,corpus-6-test-corpus-26-train,زوجك أحد أفضل عملائنا .,جوزك واحد من افضل عملائنا .,زوجك أحد أفضل عمالنا.
10078,corpus-6-test-corpus-26-train,هل تعرف طبيب أسنان جيد ؟,تعرف دكتور سنان كويس؟,هل تعرف طبيب أسنان جيد؟
10084,corpus-6-test-corpus-26-train,أوه ، يجب أن تخطر القنصلية على الفور .,امم . لازم تبلغ القنصلية حالا .,ايه، أنا بحاجة لخطر القنصلية.
10091,corpus-6-test-corpus-26-train,مهزوز ، وليس مضروب .,ده مخلوط بالهز، مش بمعلقة .,هناك، وليس مضروب.
10098,corpus-6-test-corpus-26-dev,هل تود منضدة في المطعم الرئيسي أو في غرفة خاصة يا سيدي ؟,تحب ترابيزتك تكون في صالة المطعم الرئيسية و لا في أوضه خاصة، حضرتك؟,أنا أنا على غرفة خاصة يا سيدي؟
10102,corpus-6-test-corpus-26-train,يذهب عدد كبير من الناس إلى الشاطئ خلال الموسم .,ناس كتيرة بتروح الشاطئ الموسم ده .,يذهب عدد كبير من الناس الى الشاطئ.
10107,corpus-6-test-corpus-26-train,وزني حوالي مائة وخمسين رطلاً .,وزني حوالي مية وخمسين رطل.,وزني حوالي مائة وخمسين رطلا.
10111,corpus-6-test-corpus-26-train,إلى أين يجب علي أن أنقل ؟,مفروض اتنقل لفين؟,ايه ايه ايه ايه ايه ايه ايه؟
